          322       499.61         0.00       598.60         0.00       206.65         0.00        50.04         0.00        55.01
          323       283.98         0.00       476.55         0.00       343.81         0.00       478.20         0.00        50.46
          324       150.16         0.00       429.49         0.00       438.15         0.00       495.39         0.00       620.00
          325        48.27         0.00       384.31         0.00       444.48         0.00      1326.37         0.00       666.25
          326        26.64         0.00       349.21         0.00       439.78         0.00      1341.13         0.00       669.12
          327        28.79         0.00       299.91         0.00       361.22         0.00       790.30         0.00       889.20
          328        22.24         0.00       309.84         0.00       370.30         0.00       529.06         0.00       997.03
          329        31.50         0.00       380.33         0.00       375.55         0.00       436.35         0.00       360.81
          330        50.90         0.00       394.62         0.00       371.04         0.00        53.21         0.00       388.86
          331        61.31         0.00       366.97         0.00       218.72         0.00        50.00         0.00        98.35
          332        81.93         0.00       227.30         0.00        50.00         0.00        50.00         0.00        50.00
          333       102.36         0.00        59.38         0.00        50.00         0.00        50.00         0.00        50.00
          334       197.25         0.00        94.62         0.00         5.38         0.00        50.00         0.00        50.00
          335       299.41         0.00       383.50         0.00       300.52         0.00        84.20         0.00        50.00
          336       138.21         0.00       336.88         0.00       511.49         0.00      1493.08         0.00        71.54
          337       231.71         0.00       453.80         0.00       427.25         0.00      1184.25         0.00       215.70
          338        51.92         0.00       350.14         0.00       452.05         0.00      1570.93         0.00       492.17
          339        37.65         0.00       306.70         0.00       260.66         0.00       895.54         0.00       827.25
          340        29.48         0.00       319.17         0.00       246.98         0.00       608.23         0.00       738.26
          341        27.24         0.00       361.63         0.00       326.54         0.00       627.20         0.00       349.09
          342        36.82         0.00       373.15         0.00       346.08         0.00       292.59         0.00       150.78
          343        56.32         0.00       340.99         0.00       263.37         0.00        53.94         0.00       123.51
          344        88.20         0.00       292.36         0.00        61.58         0.00        50.00         0.00        50.00
